#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)    dPsi(")     dPsi_er(")  dEps(")     dEps_er(")
   1978.50   -0.045226    0.001000    0.473303    0.001000 -16.9185384   0.0001000    0.017324    0.002514   -0.004061    0.001000
   1978.55    0.022688    0.001000    0.487602    0.001000 -16.9536316   0.0001000    0.014513    0.002514   -0.003818    0.001000
   1978.60    0.096933    0.001000    0.478262    0.001000 -16.9878243   0.0001000    0.012833    0.002514   -0.003907    0.001000
   1978.65    0.153644    0.001000    0.445144    0.001000 -17.0302751   0.0001000    0.010557    0.002514   -0.003718    0.001000
   1978.70    0.194898    0.001000    0.401548    0.001000 -17.0754735   0.0001000    0.009969    0.002514   -0.003887    0.001000
   1978.75    0.224027    0.001000    0.349724    0.001000 -17.1253850   0.0001000    0.011173    0.002514   -0.003118    0.001000
   1978.80    0.234669    0.001000    0.283152    0.001000 -17.1818283   0.0001000    0.012225    0.002514   -0.002259    0.001000
   1978.85    0.226620    0.001000    0.218008    0.001000 -17.2365121   0.0001000    0.013962    0.002514   -0.001620    0.001000
   1978.90    0.207355    0.001000    0.165579    0.001000 -17.2935169   0.0001000    0.016704    0.002514   -0.001034    0.001000
   1978.95    0.176054    0.001000    0.119467    0.001000 -17.3490167   0.0001000    0.016442    0.002514   -0.000211    0.001000
   1979.00    0.138953    0.001000    0.085098    0.001000 -17.4017135   0.0001000    0.016695    0.002514    0.000184    0.001000
   1979.05    0.089516    0.001000    0.060396    0.001000 -17.4564155   0.0001000    0.017522    0.002514   -0.000191    0.001000
   1979.10    0.031195    0.001000    0.053769    0.001000 -17.5108746   0.0001000    0.016572    0.002514   -0.000674    0.001000
   1979.15   -0.016402    0.001000    0.070463    0.001000 -17.5627721   0.0001000    0.015925    0.002514   -0.001468    0.001000
   1979.20   -0.062672    0.001000    0.100689    0.001000 -17.6162958   0.0001000    0.017930    0.002514   -0.002271    0.001000
   1979.25   -0.105267    0.001000    0.131703    0.001000 -17.6727130   0.0001000    0.017929    0.002514   -0.003182    0.001000
   1979.30   -0.137282    0.001000    0.173624    0.001000 -17.7309688   0.0001000    0.018429    0.002514   -0.003905    0.001000
   1979.35   -0.151102    0.001000    0.217729    0.001000 -17.7869931   0.0001000    0.018339    0.002514   -0.003995    0.001000
   1979.40   -0.152316    0.001000    0.258039    0.001000 -17.8382232   0.0001000    0.016841    0.002514   -0.003867    0.001000
   1979.45   -0.146458    0.001000    0.300564    0.001000 -17.8806915   0.0001000    0.014523    0.002514   -0.003308    0.001000
   1979.50   -0.126888    0.001000    0.341643    0.001000 -17.9224649   0.0001000    0.012706    0.002514   -0.003787    0.001000
   1979.55   -0.089746    0.001000    0.377681    0.001000 -17.9585830   0.0001000    0.008684    0.002514   -0.003573    0.001000
   1979.60   -0.038593    0.001000    0.401137    0.001000 -17.9929071   0.0001000    0.006393    0.002514   -0.003414    0.001000
   1979.65    0.014232    0.001000    0.409257    0.001000 -18.0320506   0.0001000    0.005463    0.002514   -0.003223    0.001000
   1979.70    0.057307    0.001000    0.410039    0.001000 -18.0709477   0.0001000    0.004335    0.002514   -0.003245    0.001000
   1979.75    0.086847    0.001000    0.401062    0.001000 -18.1160336   0.0001000    0.005202    0.002514   -0.002815    0.001000
   1979.80    0.105302    0.001000    0.384695    0.001000 -18.1670624   0.0001000    0.007293    0.002514   -0.001616    0.001000
   1979.85    0.132383    0.001000    0.359757    0.001000 -18.2149507   0.0001000    0.008231    0.002514   -0.000849    0.001000
   1979.90    0.133219    0.001000    0.320712    0.001000 -18.2613627   0.0001000    0.009732    0.002514   -0.000084    0.001000
   1979.95    0.135818    0.001000    0.284893    0.001000 -18.3088418   0.0001000    0.011128    0.002514    0.000518    0.001000
   1980.00    0.141280    0.001000    0.255922    0.001000 -18.3543742   0.0001000    0.010617    0.002514    0.000713    0.001000
   1980.05    0.121166    0.001000    0.222056    0.001000 -18.4011749   0.0001000    0.011207    0.002514    0.000737    0.001000
   1980.10    0.089813    0.001000    0.197606    0.001000 -18.4451988   0.0001000    0.011229    0.002514   -0.000087    0.001000
   1980.15    0.064551    0.001000    0.182806    0.001000 -18.4899300   0.0001000    0.011305    0.002514   -0.000967    0.001000
   1980.20    0.042232    0.001000    0.179181    0.001000 -18.5343272   0.0001000    0.011668    0.002514   -0.001879    0.001000
   1980.25    0.010713    0.001000    0.187431    0.001000 -18.5834469   0.0001000    0.013012    0.002514   -0.002160    0.001000
   1980.30   -0.021246    0.001000    0.201934    0.001000 -18.6320900   0.0001000    0.013113    0.002514   -0.003319    0.001000
   1980.35   -0.044844    0.001000    0.221566    0.001000 -18.6796313   0.0001000    0.013324    0.002514   -0.003384    0.001000
   1980.40   -0.053337    0.001000    0.241003    0.001000 -18.7237686   0.0001000    0.011726    0.002514   -0.002984    0.001000
   1980.45   -0.056048    0.001000    0.259099    0.001000 -18.7606257   0.0001000    0.009177    0.002514   -0.003081    0.001000
   1980.50   -0.052949    0.001000    0.280987    0.001000 -18.7946969   0.0001000    0.006637    0.002514   -0.002526    0.001000
   1980.55   -0.040754    0.001000    0.302138    0.001000 -18.8242774   0.0001000    0.003976    0.002514   -0.003115    0.001000
   1980.60   -0.036290    0.001000    0.315186    0.001000 -18.8539545   0.0001000    0.000963    0.002514   -0.003128    0.001000
   1980.65   -0.032098    0.001000    0.328551    0.001000 -18.8860249   0.0001000    0.000281    0.002514   -0.002970    0.001000
   1980.70   -0.031239    0.001000    0.337256    0.001000 -18.9251862   0.0001000    0.000340    0.002514   -0.002295    0.001000
   1980.75   -0.024114    0.001000    0.345787    0.001000 -18.9687730   0.0001000    0.000414    0.002514   -0.002294    0.001000
   1980.80   -0.013519    0.001000    0.358756    0.001000 -19.0144204   0.0001000    0.002640    0.002514   -0.001339    0.001000
   1980.85   -0.000470    0.001000    0.366789    0.001000 -19.0618896   0.0001000    0.004622    0.002514   -0.000001    0.001000
   1980.90    0.021893    0.001000    0.373001    0.001000 -19.1070392   0.0001000    0.005701    0.002514    0.000673    0.001000
   1980.95    0.048041    0.001000    0.372954    0.001000 -19.1515052   0.0001000    0.007089    0.002514    0.001177    0.001000
   1981.00    0.071705    0.001000    0.359265    0.001000 -19.1947423   0.0001000    0.007149    0.002514    0.001842    0.001000
   1981.05    0.077799    0.001000    0.347142    0.001000 -19.2387062   0.0001000    0.006664    0.002514    0.001449    0.001000
   1981.10    0.089589    0.001000    0.330079    0.001000 -19.2795807   0.0001000    0.007811    0.002514    0.000957    0.001000
   1981.15    0.086587    0.001000    0.316405    0.001000 -19.3216982   0.0001000    0.007387    0.002514   -0.000070    0.001000
   1981.20    0.089873    0.001000    0.303880    0.001000 -19.3712785   0.0001000    0.008049    0.002514   -0.001056    0.001000
   1981.25    0.102183    0.001000    0.288557    0.001000 -19.4177687   0.0001000    0.009406    0.002514   -0.001959    0.001000
   1981.30    0.097322    0.001000    0.269116    0.001000 -19.4675750   0.0001000    0.009511    0.002514   -0.001723    0.001000
   1981.35    0.094033    0.001000    0.256843    0.001000 -19.5160535   0.0001000    0.009116    0.002514   -0.002694    0.001000
   1981.40    0.091313    0.001000    0.241537    0.001000 -19.5599934   0.0001000    0.008680    0.002514   -0.002330    0.001000
   1981.45    0.077656    0.001000    0.226410    0.001000 -19.6004246   0.0001000    0.005622    0.002514   -0.001949    0.001000
   1981.50    0.067581    0.001000    0.209772    0.001000 -19.6302055   0.0001000    0.002253    0.002514   -0.002116    0.001000
   1981.55    0.058816    0.001000    0.193670    0.001000 -19.6524833   0.0001000   -0.000149    0.002514   -0.001923    0.001000
   1981.60    0.033322    0.001000    0.185348    0.001000 -19.6800098   0.0001000   -0.002472    0.002514   -0.002181    0.001000
   1981.65    0.003391    0.001000    0.185051    0.001000 -19.7081441   0.0001000   -0.004152    0.002514   -0.002171    0.001000
   1981.70   -0.023567    0.001000    0.193911    0.001000 -19.7362807   0.0001000   -0.003316    0.002514   -0.001779    0.001000
   1981.75   -0.060810    0.001000    0.208793    0.001000 -19.7765583   0.0001000   -0.002671    0.002514   -0.000914    0.001000
   1981.80   -0.086074    0.001000    0.235495    0.001000 -19.8190195   0.0001000   -0.001312    0.002514   -0.000243    0.001000
   1981.85   -0.104873    0.001000    0.264793    0.001000 -19.8622051   0.0001000    0.001239    0.002514    0.000578    0.001000
   1981.90   -0.110878    0.001000    0.297880    0.001000 -19.9029623   0.0001000    0.002355    0.002514    0.001752    0.001000
   1981.95   -0.113174    0.001000    0.337778    0.001000 -19.9428700   0.0001000    0.003530    0.002514    0.002481    0.001000
   1982.00   -0.093709    0.001000    0.376346    0.001000 -19.9833399   0.0001000    0.004493    0.002514    0.002478    0.001000
   1982.05   -0.058699    0.001000    0.405680    0.001000 -20.0220664   0.0001000    0.003974    0.002514    0.002833    0.001000
   1982.10   -0.028701    0.001000    0.428552    0.001000 -20.0577983   0.0001000    0.003630    0.002514    0.001940    0.001000
   1982.15    0.016180    0.001000    0.440294    0.001000 -20.0985451   0.0001000    0.005735    0.002514    0.001366    0.001000
   1982.20    0.063675    0.001000    0.439275    0.001000 -20.1419025   0.0001000    0.005444    0.002514    0.000278    0.001000
   1982.25    0.108769    0.001000    0.429049    0.001000 -20.1860703   0.0001000    0.006360    0.002514   -0.000580    0.001000
   1982.30    0.143518    0.001000    0.410485    0.001000 -20.2337966   0.0001000    0.007865    0.002514   -0.001257    0.001000
   1982.35    0.174698    0.001000    0.378588    0.001000 -20.2814196   0.0001000    0.006875    0.002514   -0.000985    0.001000
   1982.40    0.202481    0.001000    0.335194    0.001000 -20.3218003   0.0001000    0.005803    0.002514   -0.001579    0.001000
   1982.45    0.225730    0.001000    0.284772    0.001000 -20.3601836   0.0001000    0.004629    0.002514   -0.001234    0.001000
   1982.50    0.225636    0.001000    0.234877    0.001000 -20.3911936   0.0001000    0.001062    0.002514   -0.001109    0.001000
   1982.55    0.210474    0.001000    0.184016    0.001000 -20.4181649   0.0001000   -0.002227    0.002514   -0.001254    0.001000
   1982.60    0.186296    0.001000    0.139259    0.001000 -20.4421120   0.0001000   -0.003882    0.002514   -0.001083    0.001000
   1982.65    0.146905    0.001000    0.101435    0.001000 -20.4717568   0.0001000   -0.005739    0.002514   -0.001095    0.001000
   1982.70    0.090850    0.001000    0.077166    0.001000 -20.5116997   0.0001000   -0.005661    0.002514   -0.000896    0.001000
   1982.75    0.026979    0.001000    0.068734    0.001000 -20.5525106   0.0001000   -0.004065    0.002514   -0.000106    0.001000
   1982.80   -0.036219    0.001000    0.078931    0.001000 -20.5941483   0.0001000   -0.003130    0.002514    0.000574    0.001000
   1982.85   -0.092203    0.001000    0.099449    0.001000 -20.6357796   0.0001000   -0.000822    0.002514    0.001860    0.001000
   1982.90   -0.143731    0.001000    0.138788    0.001000 -20.6808183   0.0001000    0.000994    0.002514    0.002200    0.001000
   1982.95   -0.185563    0.001000    0.194390    0.001000 -20.7262897   0.0001000    0.001416    0.002514    0.003167    0.001000
   1983.00   -0.203570    0.001000    0.258824    0.001000 -20.7724569   0.0001000    0.002253    0.002514    0.003282    0.001000
   1983.05   -0.209378    0.001000    0.319901    0.001000 -20.8207687   0.0001000    0.003137    0.002514    0.003167    0.001000
   1983.10   -0.189143    0.001000    0.386544    0.001000 -20.8766770   0.0001000    0.002514    0.002514    0.002839    0.001000
   1983.15   -0.165768    0.001000    0.446078    0.001000 -20.9293646   0.0001000    0.002332    0.002514    0.001606    0.001000
   1983.20   -0.128777    0.001000    0.499175    0.001000 -20.9835166   0.0001000    0.004839    0.002514    0.001525    0.001000
   1983.25   -0.060384    0.001000    0.541817    0.001000 -21.0377184   0.0001000    0.004792    0.002514    0.000241    0.001000
   1983.30    0.018440    0.001000    0.560550    0.001000 -21.0900973   0.0001000    0.005604    0.002514   -0.000607    0.001000
   1983.35    0.088422    0.001000    0.553910    0.001000 -21.1362891   0.0001000    0.006144    0.002514   -0.000767    0.001000
   1983.40    0.165004    0.001000    0.530423    0.001000 -21.1801859   0.0001000    0.004584    0.002514   -0.000492    0.001000
   1983.45    0.221837    0.001000    0.479885    0.001000 -21.2198902   0.0001000    0.002440    0.002514   -0.000962    0.001000
   1983.50    0.270308    0.001000    0.420288    0.001000 -21.2531294   0.0001000    0.000513    0.002514   -0.000649    0.001000
   1983.55    0.307039    0.001000    0.348699    0.001000 -21.2774625   0.0001000   -0.003317    0.002514   -0.000638    0.001000
   1983.60    0.324410    0.001000    0.274542    0.001000 -21.3053794   0.0001000   -0.005423    0.002514   -0.000895    0.001000
   1983.65    0.312186    0.001000    0.195041    0.001000 -21.3362207   0.0001000   -0.006076    0.002514   -0.000303    0.001000
   1983.70    0.271747    0.001000    0.122784    0.001000 -21.3683737   0.0001000   -0.007103    0.002514   -0.000372    0.001000
   1983.75    0.213529    0.001000    0.064571    0.001000 -21.4032216   0.0001000   -0.005304    0.002514    0.000290    0.001000
   1983.80    0.144643    0.001000    0.027326    0.001000 -21.4419276   0.0001000   -0.003766    0.002514    0.001478    0.001000
   1983.85    0.062167    0.001000    0.015165    0.001000 -21.4850435   0.0001000   -0.002312    0.002514    0.002059    0.001000
   1983.90   -0.016549    0.000999    0.025761    0.000999 -21.5289844   0.0001000    0.000017    0.002514    0.003076    0.001000
   1983.95   -0.084927    0.001008    0.051007    0.001011 -21.5667273   0.0001000    0.001148    0.002514    0.003321    0.001000
   1984.00   -0.135259    0.000880    0.090866    0.000827 -21.6031876   0.0000995    0.001493    0.002494    0.004123    0.000972
   1984.05   -0.180334    0.000891    0.144976    0.000747 -21.6343464   0.0000960    0.002094    0.002232    0.003322    0.000522
